customer_id,customer_name,first_order_date,registration_date,city,gender,age_group,registration_source,is_newsletter_subscriber,total_orders,total_revenue,last_order_date
CUST-00823,Didem Uçar,2025-01-06,2024-12-26,Tekirdag,F,25-34,Paid Search,True,0,0.0,
CUST-00824,Lale Koç,2024-06-10,2024-05-27,Izmir,F,35-44,Organic Search,True,6,35071.0,2025-03-04
CUST-00825,Elif Yılmaz,2024-01-17,2024-01-05,Trabzon,F,25-34,Paid Search,True,3,4205.0,2025-03-19
CUST-00826,Ezgi Ateş,2024-07-16,2024-07-08,Istanbul,F,55+,Direct,True,2,10197.0,2025-02-08
CUST-00827,Gül Gündüz,2024-07-26,2024-07-24,Ankara,F,25-34,Organic Search,False,0,0.0,
CUST-00828,Gökhan Öztürk,2024-12-01,2024-11-19,Diyarbakir,M,25-34,Email,True,3,16821.0,2025-01-23
CUST-00829,Kerem Aslan,2024-02-03,2024-02-03,Adana,M,25-34,Direct,False,1,10012.0,2025-02-12
CUST-00830,Fatih Aktaş,2024-02-04,2024-01-24,Izmir,M,18-24,Direct,False,4,47689.0,2025-03-28
CUST-00831,Doruk Çetin,2024-05-15,2024-05-07,Kayseri,M,45-54,Paid Search,False,2,9674.0,2025-01-17
CUST-00832,Lale Çelik,2024-05-17,2024-05-03,Istanbul,F,18-24,Referral,True,3,6236.0,2025-03-29
CUST-00833,Volkan Yalçın,2024-02-06,2024-02-04,Kocaeli,M,25-34,Organic Search,True,2,17664.0,2025-02-11
CUST-00834,Pınar Erdoğan,2024-02-28,2024-02-16,Istanbul,F,18-24,Referral,False,2,20654.0,2025-01-18
CUST-00835,Yağmur Polat,2024-11-27,2024-11-15,Istanbul,F,18-24,Email,True,2,2897.0,2024-12-10
CUST-00836,Ömer Korkmaz,2024-06-25,2024-06-16,Istanbul,M,35-44,Paid Social,False,3,9975.0,2024-11-30
CUST-00837,Cem Yalçın,2024-01-18,2024-01-18,Diyarbakir,M,25-34,Organic Search,False,2,7725.0,2025-03-28
CUST-00838,Mehmet Polat,2024-03-09,2024-03-08,Tekirdag,M,35-44,Organic Search,True,3,20163.0,2025-03-04
CUST-00839,Berk Toprak,2024-09-25,2024-09-21,Denizli,M,25-34,Paid Social,True,2,9476.0,2025-03-13
CUST-00840,Barış Doğan,2024-05-05,2024-04-22,Istanbul,M,45-54,Paid Social,True,3,19062.0,2025-02-19
CUST-00841,Ezgi Aslan,2024-12-22,2024-12-16,Izmir,F,45-54,Direct,True,1,1498.0,2024-11-28
CUST-00842,Levent Aktaş,2024-07-16,2024-07-07,Kocaeli,M,25-34,Paid Search,True,5,31358.0,2025-03-12
CUST-00843,Gökhan Koç,2024-10-18,2024-10-14,Balikesir,M,35-44,Referral,True,5,18452.0,2025-03-17
CUST-00844,Fatma Öztürk,2024-03-31,2024-03-26,Istanbul,F,25-34,Organic Search,False,0,0.0,
CUST-00845,Tuğçe Özdemir,2024-06-04,2024-06-04,Istanbul,F,25-34,Paid Social,True,2,3567.0,2025-01-01
CUST-00846,Aslı Sarı,2024-02-17,2024-02-13,Bursa,F,35-44,Organic Search,False,1,3759.0,2024-12-30
CUST-00847,Fatih Uçar,2024-08-03,2024-07-22,Denizli,M,25-34,Organic Search,False,7,38838.0,2025-01-16
CUST-00848,Meltem Demir,2024-05-15,2024-05-14,Istanbul,F,18-24,Paid Social,False,1,7578.0,2024-12-13
CUST-00849,Arda Kaya,2024-12-09,2024-11-26,Istanbul,M,35-44,Paid Social,False,3,14392.0,2025-03-28
CUST-00850,Elif Kahraman,2024-09-07,2024-09-02,Istanbul,F,35-44,Organic Search,True,2,30701.0,2024-12-06
CUST-00851,Gamze Polat,2024-06-14,2024-06-13,Ankara,F,35-44,Direct,False,2,4397.0,2025-03-25
CUST-00852,Meltem Uçar,2024-03-03,2024-02-27,Istanbul,F,55+,Organic Search,True,3,19041.0,2025-01-08
CUST-00853,İbrahim Polat,2024-12-30,2024-12-24,Istanbul,M,25-34,Direct,True,2,9684.0,2024-11-06
CUST-00854,Baran Çelik,2024-05-26,2024-05-26,Sanliurfa,M,18-24,Organic Search,False,0,0.0,
CUST-00855,Gamze Sönmez,2024-03-14,2024-03-05,Istanbul,F,25-34,Paid Search,True,2,5255.0,2025-03-08
CUST-00856,Gülşah Güler,2024-11-12,2024-11-04,Antalya,F,25-34,Direct,True,0,0.0,
CUST-00857,Rana Tekin,2024-04-07,2024-04-03,Mersin,F,35-44,Paid Social,True,3,19343.0,2024-12-29
CUST-00858,Efe Uçar,2024-12-31,2024-12-28,Istanbul,M,35-44,Paid Social,False,4,31877.0,2025-02-04
CUST-00859,Volkan Aktaş,2024-04-17,2024-04-16,Trabzon,M,25-34,Paid Search,True,2,5267.0,2025-02-14
CUST-00860,Melis Toprak,2024-08-23,2024-08-21,Istanbul,F,45-54,Organic Search,True,1,669.0,2025-03-13
CUST-00861,Gizem Tuncer,2024-09-19,2024-09-07,Istanbul,F,25-34,Paid Social,True,4,10153.0,2025-03-22
CUST-00862,Burak Kaplan,2024-02-25,2024-02-24,Kocaeli,M,25-34,Organic Search,False,5,21510.0,2025-03-24
CUST-00863,Şeyma Koç,2024-02-19,2024-02-18,Istanbul,F,25-34,Paid Social,True,4,22861.0,2024-11-25
CUST-00864,Zeynep Güler,2024-05-13,2024-05-12,Ankara,F,18-24,Email,False,3,13343.0,2025-03-13
CUST-00865,Enes Doğan,2024-10-17,2024-10-09,Izmir,M,35-44,Organic Search,False,3,13842.0,2025-01-20
CUST-00866,Ömer Çetin,2024-02-16,2024-02-02,Istanbul,M,18-24,Organic Search,False,2,4368.0,2025-03-14
CUST-00867,Tarık Sönmez,2024-12-19,2024-12-13,Istanbul,M,25-34,Paid Search,True,5,23897.0,2025-02-13
CUST-00868,Pınar Arslan,2024-04-22,2024-04-12,Antalya,F,25-34,Direct,False,2,19513.0,2024-12-30
CUST-00869,Serap Şimşek,2024-12-10,2024-12-08,Istanbul,F,25-34,Organic Search,True,4,25041.0,2025-03-23
CUST-00870,Ahmet Başar,2024-08-19,2024-08-14,Elazig,M,18-24,Paid Search,False,1,1779.0,2025-02-11
CUST-00871,Levent Bayrak,2024-08-19,2024-08-19,Istanbul,M,25-34,Organic Search,True,2,6036.0,2025-02-17
CUST-00872,Aslı Taş,2024-09-18,2024-09-06,Istanbul,F,18-24,Paid Social,True,2,8286.0,2024-12-24
CUST-00873,Meltem Duman,2024-06-22,2024-06-18,Istanbul,F,35-44,Paid Social,True,0,0.0,
CUST-00874,Pelin Korkmaz,2024-10-05,2024-09-25,Malatya,F,45-54,Direct,False,1,1609.0,2025-02-12
CUST-00875,Burak Aksoy,2024-04-24,2024-04-22,Istanbul,M,25-34,Direct,True,3,19151.0,2025-01-23
CUST-00876,Tuğçe Aslan,2024-12-06,2024-12-03,Ankara,F,55+,Organic Search,False,4,14052.0,2025-02-26
CUST-00877,Seda Doğan,2024-05-27,2024-05-22,Ankara,F,45-54,Paid Social,True,3,19064.0,2025-03-06
CUST-00878,Ceren Demir,2024-10-28,2024-10-17,Antalya,F,25-34,Paid Social,True,2,5906.0,2024-12-26
CUST-00879,Hande Öztürk,2024-01-30,2024-01-16,Izmir,F,35-44,Organic Search,True,4,17551.0,2025-01-26
CUST-00880,Yusuf Bulut,2024-05-15,2024-05-03,Izmir,M,25-34,Organic Search,True,4,13280.0,2025-02-13
CUST-00881,Ali Bulut,2024-05-07,2024-05-01,Manisa,M,25-34,Organic Search,False,2,18332.0,2025-02-05
CUST-00882,Nilüfer Başar,2024-09-06,2024-09-05,Istanbul,F,35-44,Direct,True,2,8724.0,2025-02-02
CUST-00883,Arda Çetin,2024-01-30,2024-01-16,Denizli,M,25-34,Direct,True,2,6367.0,2024-11-22
CUST-00884,Barış Şimşek,2024-10-12,2024-10-10,Gaziantep,M,35-44,Paid Social,True,1,9097.0,2024-11-06
CUST-00885,Barış Aydın,2024-07-21,2024-07-18,Istanbul,M,25-34,Direct,True,2,8946.0,2025-01-07
CUST-00886,Selim Bozkurt,2024-02-13,2024-02-05,Ankara,M,25-34,Email,True,5,25437.0,2025-02-01
CUST-00887,Şeyma Bozkurt,2024-08-20,2024-08-14,Erzurum,F,25-34,Organic Search,True,8,21412.0,2025-03-27
CUST-00888,Batuhan Aydın,2024-10-22,2024-10-10,Izmir,M,25-34,Organic Search,True,4,12384.0,2025-03-28
CUST-00889,Zeynep Erdoğan,2024-03-23,2024-03-13,Denizli,F,18-24,Paid Search,True,4,10703.0,2025-02-20
CUST-00890,Hasan Çelik,2024-06-06,2024-05-27,Antalya,M,18-24,Paid Search,True,0,0.0,
CUST-00891,Zeynep Öztürk,2024-12-29,2024-12-19,Mersin,F,25-34,Direct,True,3,19006.0,2025-02-13
CUST-00892,Gül Çetin,2024-12-04,2024-11-21,Adana,F,18-24,Direct,True,2,4378.0,2024-10-31
CUST-00893,Fulya Sönmez,2024-04-05,2024-04-04,Antalya,F,18-24,Organic Search,False,1,359.0,2024-12-03
CUST-00894,İbrahim Tekin,2024-02-04,2024-01-27,Istanbul,M,25-34,Organic Search,True,2,2858.0,2025-03-26
CUST-00895,Kaan Kahraman,2024-06-05,2024-05-27,Mugla,M,35-44,Direct,True,3,12745.0,2024-12-25
CUST-00896,Onur Özdemir,2024-12-25,2024-12-22,Eskisehir,M,18-24,Paid Social,True,3,13785.0,2025-03-20
CUST-00897,Hande Başar,2024-02-26,2024-02-19,Istanbul,F,25-34,Paid Social,True,4,23569.0,2025-02-10
CUST-00898,Didem Bozkurt,2024-03-05,2024-03-01,Bursa,F,25-34,Organic Search,False,3,11342.0,2025-03-30
CUST-00899,Elif Bayrak,2024-03-29,2024-03-15,Istanbul,F,35-44,Referral,False,4,11424.0,2025-02-07
CUST-00900,Berk Toprak,2024-09-21,2024-09-13,Konya,M,18-24,Paid Social,True,3,14743.0,2025-01-24
CUST-00901,Hazal Toprak,2024-03-21,2024-03-09,Istanbul,F,35-44,Paid Social,True,1,4838.0,2025-02-18
CUST-00902,Yağmur Tekin,2024-10-24,2024-10-22,Hatay,F,35-44,Paid Search,True,6,29815.0,2025-03-27
CUST-00903,Baran Polat,2024-10-24,2024-10-19,Manisa,M,35-44,Organic Search,False,10,33546.0,2025-03-20
CUST-00904,Tolga Yıldırım,2024-11-11,2024-11-04,Izmir,M,55+,Paid Search,True,2,23723.0,2024-11-15
CUST-00905,İbrahim Doğan,2024-12-25,2024-12-13,Hatay,M,55+,Organic Search,False,2,7307.0,2025-03-02
CUST-00906,Çağrı Şahin,2024-08-30,2024-08-25,Manisa,M,35-44,Email,False,7,36183.0,2024-12-12
CUST-00907,Yağmur Aydın,2024-11-27,2024-11-19,Istanbul,F,18-24,Paid Social,False,3,15012.0,2025-03-13
CUST-00908,Çağrı Arslan,2024-08-04,2024-07-27,Istanbul,M,45-54,Direct,True,6,40984.0,2025-03-28
CUST-00909,Serkan Demir,2024-03-06,2024-03-01,Bursa,M,35-44,Paid Search,False,4,19242.0,2025-02-07
CUST-00910,Ceren Aslan,2024-11-03,2024-10-27,Ankara,F,25-34,Paid Search,True,0,0.0,
CUST-00911,Caner Bozkurt,2024-11-26,2024-11-13,Istanbul,M,18-24,Paid Search,False,4,15683.0,2025-02-25
CUST-00912,Tuncay Çetin,2024-01-28,2024-01-20,Istanbul,M,25-34,Email,True,5,41003.0,2024-12-24
CUST-00913,Yağmur Toprak,2024-06-16,2024-06-03,Aydin,F,45-54,Organic Search,True,5,32104.0,2025-03-29
CUST-00914,Burcu Tuncer,2024-01-29,2024-01-18,Antalya,F,45-54,Email,True,5,22549.0,2025-02-24
CUST-00915,Mustafa Korkmaz,2024-07-12,2024-07-09,Diyarbakir,M,25-34,Organic Search,True,4,24805.0,2025-01-19
CUST-00916,Lale Çelik,2024-04-17,2024-04-16,Bursa,F,45-54,Direct,True,2,6946.0,2025-02-07
CUST-00917,Berk Şahin,2024-07-31,2024-07-20,Istanbul,M,35-44,Direct,True,3,7267.0,2025-03-22
CUST-00918,Rana Demir,2024-02-09,2024-02-02,Konya,F,25-34,Paid Social,False,4,23451.0,2025-01-28
CUST-00919,Mehmet Çelik,2024-02-06,2024-01-25,Bursa,M,45-54,Paid Search,True,1,5718.0,2025-02-27
CUST-00920,Alper Tekin,2024-01-25,2024-01-13,Istanbul,M,25-34,Direct,True,4,21950.0,2025-02-19
CUST-00921,Caner Öztürk,2024-10-17,2024-10-12,Izmir,M,18-24,Organic Search,False,3,26910.0,2025-01-11
CUST-00922,Tolga Aksoy,2025-01-08,2024-12-25,Bursa,M,45-54,Organic Search,True,4,16204.0,2025-02-24
CUST-00923,Ali Şahin,2024-01-12,2024-01-05,Istanbul,M,18-24,Paid Social,True,1,3498.0,2024-12-30
CUST-00924,Arda Aydın,2024-10-20,2024-10-13,Konya,M,35-44,Organic Search,True,6,21989.0,2025-02-17
CUST-00925,Tuncay Toprak,2025-01-01,2024-12-27,Mugla,M,45-54,Paid Social,False,0,0.0,
CUST-00926,Buse Özkan,2024-11-16,2024-11-08,Ankara,F,45-54,Paid Social,False,2,6736.0,2024-12-16
CUST-00927,Didem Toprak,2024-10-20,2024-10-16,Erzurum,F,18-24,Paid Search,True,0,0.0,
CUST-00928,Serap Sarı,2024-04-09,2024-04-04,Samsun,F,35-44,Organic Search,False,2,19181.0,2025-01-20
CUST-00929,İpek Kaplan,2024-02-08,2024-02-01,Istanbul,F,45-54,Direct,False,0,0.0,
CUST-00930,Ali Kurt,2024-10-20,2024-10-13,Ankara,M,18-24,Paid Social,False,1,2858.0,2024-11-12
CUST-00931,İrem Başar,2024-07-18,2024-07-18,Istanbul,F,35-44,Paid Search,True,5,20808.0,2024-12-29
CUST-00932,Dilan Keskin,2024-04-25,2024-04-25,Manisa,F,25-34,Paid Social,True,3,20604.0,2025-03-26
CUST-00933,İbrahim Sarı,2024-08-07,2024-07-24,Mugla,M,35-44,Email,True,4,16112.0,2025-03-31
CUST-00934,Ezgi Aktaş,2024-09-07,2024-08-24,Malatya,F,25-34,Organic Search,True,5,14002.0,2025-03-31
CUST-00935,Esra Kara,2024-09-15,2024-09-10,Istanbul,F,35-44,Organic Search,False,6,26066.0,2025-03-27
CUST-00936,İpek Yalçın,2024-01-08,2024-01-04,Ankara,F,35-44,Organic Search,False,2,8444.0,2024-12-29
CUST-00937,Fatma Güler,2024-01-15,2024-01-15,Izmir,F,55+,Paid Search,False,3,24031.0,2025-03-18
CUST-00938,Orhan Yıldız,2024-05-28,2024-05-20,Istanbul,M,25-34,Organic Search,True,0,0.0,
CUST-00939,Dilan Bulut,2024-03-18,2024-03-08,Mugla,F,18-24,Direct,False,2,5007.0,2025-03-29
CUST-00940,Onur Ergin,2024-10-05,2024-09-28,Istanbul,M,35-44,Direct,False,2,3277.0,2024-12-19
CUST-00941,Dilan Kaya,2024-12-11,2024-11-28,Bursa,F,45-54,Organic Search,False,7,13581.0,2025-03-30
CUST-00942,Hüseyin Acar,2024-08-12,2024-08-04,Istanbul,M,18-24,Direct,True,6,32474.0,2025-03-21
CUST-00943,Merve Uçar,2024-07-12,2024-07-10,Antalya,F,18-24,Paid Social,True,4,17352.0,2024-12-24
CUST-00944,Kübra Özkan,2024-10-03,2024-10-01,Istanbul,F,25-34,Organic Search,True,5,20801.0,2025-03-18
CUST-00945,Levent Aslan,2024-06-28,2024-06-17,Izmir,M,35-44,Direct,False,2,4358.0,2025-03-17
CUST-00946,Selim Keskin,2024-02-02,2024-01-22,Diyarbakir,M,18-24,Direct,True,1,2978.0,2024-11-18
CUST-00947,Fatih Acar,2024-10-29,2024-10-21,Bursa,M,35-44,Organic Search,True,3,18911.0,2025-03-24
CUST-00948,Levent Tekin,2024-11-25,2024-11-17,Istanbul,M,25-34,Paid Search,False,9,27633.0,2025-02-02
CUST-00949,Can Kara,2024-06-15,2024-06-08,Elazig,M,25-34,Direct,True,0,0.0,
CUST-00950,Tuğçe Yıldız,2024-06-26,2024-06-18,Ankara,F,18-24,Paid Social,False,0,0.0,
CUST-00951,Aslı Ateş,2024-03-21,2024-03-18,Ankara,F,35-44,Direct,False,6,9833.0,2025-03-15
CUST-00952,Hande Korkmaz,2024-06-05,2024-06-04,Izmir,F,25-34,Organic Search,True,3,9875.0,2025-03-04
CUST-00953,Onur Kaplan,2024-01-07,2024-01-06,Diyarbakir,M,25-34,Direct,True,6,36868.0,2025-01-07
CUST-00954,Emre Demir,2024-07-12,2024-07-01,Istanbul,M,18-24,Paid Social,True,1,26583.0,2024-11-14
CUST-00955,Ece Bayrak,2024-03-24,2024-03-13,Mersin,F,35-44,Organic Search,True,0,0.0,
CUST-00956,Deniz Yalçın,2024-10-15,2024-10-04,Kayseri,F,18-24,Paid Social,True,2,8435.0,2025-03-01
CUST-00957,Gülşah Güler,2025-01-02,2024-12-27,Izmir,F,25-34,Organic Search,False,2,8796.0,2025-02-14
CUST-00958,Burak Yılmaz,2024-10-24,2024-10-19,Izmir,M,35-44,Paid Social,False,6,23174.0,2025-03-04
CUST-00959,Selin Çetin,2024-05-21,2024-05-16,Izmir,F,18-24,Paid Social,True,3,23351.0,2025-03-27
CUST-00960,Hande Polat,2024-07-23,2024-07-11,Istanbul,F,18-24,Paid Search,True,3,20932.0,2024-12-02
CUST-00961,Erdem Taş,2024-06-02,2024-05-19,Istanbul,M,35-44,Organic Search,False,0,0.0,
CUST-00962,Meltem Güler,2024-04-10,2024-04-06,Istanbul,F,55+,Direct,False,0,0.0,
CUST-00963,Efe Kurt,2024-03-07,2024-03-04,Izmir,M,35-44,Organic Search,True,5,37165.0,2024-12-11
CUST-00964,Sinan Kahraman,2024-04-08,2024-04-01,Istanbul,M,45-54,Organic Search,True,0,0.0,
CUST-00965,Rana Güler,2024-09-18,2024-09-05,Erzurum,F,25-34,Direct,True,0,0.0,
CUST-00966,Caner Bozkurt,2024-08-10,2024-08-09,Ordu,M,45-54,Direct,False,3,11631.0,2025-02-03
CUST-00967,Esra Duman,2024-04-25,2024-04-24,Izmir,F,25-34,Organic Search,True,5,29729.0,2025-01-14
CUST-00968,Alperen Sönmez,2024-06-08,2024-06-02,Mersin,M,18-24,Paid Social,False,3,6566.0,2024-11-28
CUST-00969,Aykut Gündüz,2024-01-10,2024-01-08,Mugla,M,35-44,Organic Search,False,3,22599.0,2024-12-09
CUST-00970,Büşra Bulut,2024-03-31,2024-03-24,Istanbul,F,25-34,Paid Search,True,7,40722.0,2025-03-17
CUST-00971,Ahmet Bozkurt,2024-02-24,2024-02-16,Mersin,M,35-44,Organic Search,True,2,7007.0,2025-03-16
CUST-00972,Gülşah Keskin,2024-04-26,2024-04-21,Konya,F,25-34,Organic Search,False,3,19934.0,2025-02-28
CUST-00973,Arda Başar,2024-08-28,2024-08-16,Antalya,M,35-44,Paid Social,False,2,7115.0,2025-03-25
CUST-00974,Ömer Özkan,2024-07-20,2024-07-15,Izmir,M,25-34,Organic Search,True,1,11547.0,2025-01-22
CUST-00975,Berk Sönmez,2024-07-25,2024-07-23,Izmir,M,35-44,Paid Search,True,3,12455.0,2025-03-27
CUST-00976,Mina Kara,2024-01-14,2024-01-10,Kocaeli,F,25-34,Paid Search,False,0,0.0,
CUST-00977,Dilan Ergin,2024-06-20,2024-06-14,Izmir,F,45-54,Organic Search,False,5,53870.0,2025-03-05
CUST-00978,Rana Çetin,2024-07-04,2024-06-21,Izmir,F,18-24,Organic Search,True,1,2248.0,2024-12-10
CUST-00979,Mert Gündüz,2024-02-29,2024-02-20,Antalya,M,25-34,Organic Search,True,2,7537.0,2025-03-17
CUST-00980,Esra Toprak,2024-06-24,2024-06-12,Istanbul,F,35-44,Organic Search,False,2,22452.0,2024-10-29
CUST-00981,Murat Kahraman,2024-08-08,2024-07-28,Denizli,M,25-34,Email,False,7,50870.0,2025-02-14
CUST-00982,Alper Akgün,2024-04-01,2024-04-01,Eskisehir,M,45-54,Paid Social,True,5,26946.0,2025-03-14
CUST-00983,Elif Arslan,2024-05-10,2024-05-10,Diyarbakir,F,25-34,Organic Search,False,2,12915.0,2025-03-24
CUST-00984,Selim Uçar,2024-07-18,2024-07-05,Istanbul,M,35-44,Organic Search,False,3,30538.0,2025-01-31
CUST-00985,Fatma Yılmaz,2025-01-04,2024-12-27,Istanbul,F,35-44,Direct,True,0,0.0,
CUST-00986,Levent Şimşek,2024-06-22,2024-06-14,Istanbul,M,35-44,Paid Social,False,1,3629.0,2025-02-20
CUST-00987,Yağmur Özkan,2024-07-06,2024-07-03,Bursa,F,55+,Paid Social,True,2,28227.0,2025-02-06
CUST-00988,Selim Kaya,2024-08-30,2024-08-24,Diyarbakir,M,55+,Direct,True,1,669.0,2025-02-04
CUST-00989,Enes Çetin,2024-08-19,2024-08-12,Adana,M,35-44,Paid Social,True,6,37073.0,2025-02-21
CUST-00990,İbrahim Sarı,2024-03-20,2024-03-07,Antalya,M,55+,Organic Search,True,2,22523.0,2025-01-18
CUST-00991,Seda Akgün,2024-10-28,2024-10-25,Izmir,F,18-24,Paid Social,True,1,3689.0,2025-03-21
CUST-00992,Mustafa Polat,2024-12-28,2024-12-19,Istanbul,M,25-34,Direct,True,5,37493.0,2025-01-01
CUST-00993,Sibel Bulut,2024-06-24,2024-06-21,Mersin,F,25-34,Paid Social,True,1,19946.0,2025-01-02
CUST-00994,İbrahim Bozkurt,2024-12-09,2024-12-03,Istanbul,M,18-24,Paid Social,False,2,11925.0,2025-02-27
CUST-00995,Caner Öztürk,2024-01-21,2024-01-14,Denizli,M,18-24,Paid Social,True,2,16103.0,2024-12-02
CUST-00996,Burcu Yılmaz,2024-05-10,2024-05-04,Mersin,F,55+,Paid Search,False,4,24266.0,2025-03-17
CUST-00997,Fulya Güneş,2024-10-23,2024-10-21,Izmir,F,18-24,Organic Search,True,2,9125.0,2025-03-24
CUST-00998,Seda Yalçın,2024-05-23,2024-05-16,Ankara,F,25-34,Direct,True,0,0.0,
CUST-00999,Murat Taş,2025-01-03,2024-12-27,Izmir,M,18-24,Organic Search,False,0,0.0,
CUST-01000,Yusuf Sönmez,2024-04-18,2024-04-07,Izmir,M,18-24,Organic Search,True,1,7608.0,2025-02-11
CUST-01001,Hüseyin Bayrak,2024-12-02,2024-11-18,Adana,M,25-34,Email,False,1,5688.0,2024-12-29
CUST-01002,Deniz Akgün,2024-05-21,2024-05-12,Hatay,F,35-44,Direct,True,2,16572.0,2024-11-17
CUST-01003,Hüseyin Keskin,2024-03-15,2024-03-04,Istanbul,M,25-34,Direct,False,0,0.0,
CUST-01004,Özge Ateş,2024-10-24,2024-10-20,Kayseri,F,55+,Direct,True,3,5696.0,2025-03-14
CUST-01005,Murat Yılmaz,2024-04-08,2024-04-07,Adana,M,55+,Organic Search,True,8,56716.0,2025-03-25
CUST-01006,Kerem Şahin,2024-01-13,2024-01-05,Izmir,M,45-54,Paid Social,False,3,13624.0,2024-12-25
CUST-01007,Kaan Sarı,2024-07-25,2024-07-13,Izmir,M,25-34,Paid Social,True,0,0.0,
CUST-01008,Levent Aslan,2024-04-03,2024-03-21,Istanbul,M,25-34,Paid Social,True,0,0.0,
CUST-01009,Mina Öztürk,2024-09-24,2024-09-14,Istanbul,F,25-34,Paid Social,True,2,14812.0,2025-01-27
CUST-01010,Rana Bozkurt,2024-04-28,2024-04-20,Erzurum,F,45-54,Organic Search,False,2,9005.0,2025-03-31
CUST-01011,Cem Güler,2024-06-20,2024-06-17,Istanbul,M,18-24,Organic Search,False,2,10746.0,2024-10-31
CUST-01012,Nilüfer Yılmaz,2024-10-09,2024-10-09,Adana,F,35-44,Paid Social,True,2,36401.0,2024-12-17
CUST-01013,Gamze Gündüz,2024-02-01,2024-01-19,Mersin,F,18-24,Paid Social,True,0,0.0,
CUST-01014,Meltem Doğan,2024-09-06,2024-08-24,Bursa,F,35-44,Organic Search,False,0,0.0,
CUST-01015,Alperen Duman,2024-04-10,2024-03-28,Izmir,M,18-24,Paid Search,False,0,0.0,
CUST-01016,Kerem Yıldırım,2024-09-22,2024-09-09,Antalya,M,18-24,Organic Search,True,5,29099.0,2025-03-24
CUST-01017,Pelin Arslan,2024-10-29,2024-10-24,Tekirdag,F,25-34,Paid Social,True,3,8904.0,2025-03-20
CUST-01018,Hüseyin Kılıç,2024-09-16,2024-09-05,Istanbul,M,25-34,Organic Search,True,1,16765.0,2024-10-04
CUST-01019,İrem Gündüz,2025-01-09,2024-12-27,Istanbul,F,55+,Direct,False,6,31367.0,2025-02-03
CUST-01020,Damla Sönmez,2024-03-04,2024-02-19,Istanbul,F,25-34,Organic Search,True,2,8237.0,2025-02-08
CUST-01021,Kerem Keskin,2024-11-13,2024-11-01,Istanbul,M,18-24,Direct,True,6,14951.0,2025-02-14
CUST-01022,Yusuf Ergin,2024-12-01,2024-11-28,Kayseri,M,35-44,Paid Social,False,2,7634.0,2024-11-19
CUST-01023,İrem Kurt,2024-03-24,2024-03-19,Manisa,F,25-34,Organic Search,False,6,25459.0,2025-03-23
CUST-01024,Dilan Sönmez,2024-08-10,2024-08-09,Antalya,F,25-34,Paid Social,True,3,9435.0,2024-12-20
CUST-01025,Gülşah Ergin,2024-03-15,2024-03-02,Istanbul,F,35-44,Direct,True,8,46020.0,2025-03-19
CUST-01026,Şeyma Uçar,2024-11-30,2024-11-26,Gaziantep,F,25-34,Paid Social,True,2,5167.0,2025-02-11
CUST-01027,Esra Acar,2024-04-12,2024-04-09,Istanbul,F,25-34,Organic Search,True,0,0.0,
CUST-01028,Uğur Aydın,2024-08-24,2024-08-19,Ankara,M,25-34,Direct,False,0,0.0,
CUST-01029,Aykut Bayrak,2024-01-12,2024-01-06,Ankara,M,25-34,Email,False,2,3828.0,2024-12-28
CUST-01030,Melis Arslan,2024-08-20,2024-08-18,Izmir,F,35-44,Direct,True,7,32146.0,2025-03-16
CUST-01031,Rana Erdoğan,2024-08-30,2024-08-27,Ankara,F,25-34,Paid Social,True,2,6816.0,2025-02-13
CUST-01032,Elif Çetin,2024-09-10,2024-09-04,Istanbul,F,25-34,Direct,True,1,8997.0,2025-02-10
CUST-01033,Gökhan Arslan,2024-05-31,2024-05-20,Istanbul,M,55+,Referral,True,4,16862.0,2025-01-31
CUST-01034,Efe Korkmaz,2024-01-07,2024-01-03,Istanbul,M,35-44,Paid Social,False,6,19000.0,2025-03-25
CUST-01035,Ayşe Başar,2024-03-21,2024-03-07,Istanbul,F,18-24,Organic Search,True,3,20195.0,2025-02-13
CUST-01036,Esra Akgün,2024-04-15,2024-04-05,Diyarbakir,F,35-44,Organic Search,False,0,0.0,
CUST-01037,Uğur Sarı,2024-11-24,2024-11-13,Izmir,M,25-34,Paid Social,True,7,35017.0,2025-01-24
CUST-01038,Batuhan Yıldırım,2024-07-10,2024-07-05,Istanbul,M,35-44,Paid Search,True,1,2618.0,2024-12-25
CUST-01039,Ebru Erdoğan,2024-09-08,2024-09-03,Kayseri,F,25-34,Direct,False,4,10015.0,2025-01-30
CUST-01040,Mert Kara,2024-06-17,2024-06-12,Istanbul,M,25-34,Direct,False,5,20041.0,2025-01-20
CUST-01041,Doruk Çetin,2024-03-19,2024-03-16,Istanbul,M,18-24,Organic Search,False,6,40264.0,2025-01-17
CUST-01042,Erdem Özdemir,2024-05-16,2024-05-10,Izmir,M,35-44,Organic Search,True,6,23597.0,2025-02-28
CUST-01043,Murat Erdoğan,2024-11-30,2024-11-17,Denizli,M,18-24,Paid Social,True,6,39371.0,2025-02-12
CUST-01044,Ayşe Arslan,2024-06-14,2024-06-05,Gaziantep,F,25-34,Organic Search,True,2,5255.0,2024-12-13
CUST-01045,Ece Çelik,2024-05-18,2024-05-14,Istanbul,F,35-44,Paid Search,True,6,23499.0,2024-12-26
CUST-01046,Kübra Toprak,2024-07-06,2024-06-28,Istanbul,F,55+,Organic Search,True,3,17075.0,2024-12-17
